,num_bed,num_bath,size_house,size_lot,num_floors,is_waterfront,condition,size_basement,year_built,renovation_date,zip,latitude,longitude,avg_size_neighbor_houses,avg_size_neighbor_lot,Label
2665,3,2.5,1730,7202,1.0,0,3,400,1991,0,98198,47.40987358,-122.3292201,2100,8125,321519.56697996525
2666,3,2.5,1540,3237,2.0,0,3,0,1999,0,98065,47.52986769,-121.8775384,1780,3411,374719.2324690729
2667,3,2.5,2280,5000,2.0,0,4,0,1926,0,98105,47.6573853,-122.2780053,2200,5000,881396.5352696376
2668,5,2.5,2860,68519,2.0,0,5,0,1958,0,98065,47.52654646,-121.8350405,1670,35910,429027.3183656988
2669,3,3.25,3730,13264,2.0,0,3,0,1989,0,98077,47.7245749,-122.0589864,3730,14933,910262.4438698124
2670,2,1.75,1720,3000,1.0,0,5,860,1925,0,98103,47.68600802,-122.3505678,1360,4500,563445.6899289708
2671,4,2.25,2300,7700,1.0,0,3,920,1959,0,98125,47.71369866,-122.3223736,2010,8820,486930.0010217812
2672,3,1.5,1510,10588,1.5,0,3,0,1947,0,98198,47.37752374,-122.3188598,1360,2873,225159.26665589007
2673,4,2.5,1900,8282,1.0,0,3,0,1968,1997,98022,47.20886984,-122.0031716,1420,8350,253286.76955678558
2674,4,2.25,1990,7320,1.0,0,4,960,1965,0,98126,47.5236909,-122.3755946,1320,7320,418951.5137091449
2675,4,2.5,2665,5868,2.0,0,3,0,2006,0,98030,47.38306258,-122.1846149,2665,6092,359034.2642024669
2676,4,2.25,2120,53578,2.0,0,4,0,1985,0,98022,47.20414925,-122.021256,2120,53578,380213.8647953715
2677,4,2.5,3490,9030,1.5,0,4,0,1969,0,98023,47.31978276,-122.3860544,2540,8400,417287.85915768123
2678,4,2.25,2640,31941,1.0,0,4,0,1986,0,98092,47.30987809,-122.1159649,2780,35365,417773.9811473316
2679,3,2.75,2830,505166,1.0,1,4,1000,1962,0,98070,47.37818832,-122.5139991,2120,21988,476100.67580624524
2680,4,2.5,1980,4500,2.0,0,3,0,1989,0,98029,47.57899666,-122.0010897,1770,4595,499769.8659027754
2681,4,2.5,2700,6515,2.0,0,3,0,1998,0,98058,47.43562527,-122.1100476,2900,6710,453928.7379326178
2682,3,1.0,1220,6000,1.0,0,5,0,1961,0,98002,47.28114662,-122.213714,1420,13137,213844.97396897862
2683,4,2.5,1960,5642,2.0,0,3,0,1998,0,98092,47.31673787,-122.1873382,1870,5250,269650.8645980976
2684,3,1.0,1780,6840,2.0,0,4,0,1947,0,98125,47.72702829,-122.29952,1410,7200,422645.6332031601
2685,3,2.5,1320,1683,2.0,0,3,50,2004,0,98106,47.53568926,-122.3649757,1320,2206,256284.5441324749
2686,3,1.75,2160,5863,1.5,0,4,900,1928,0,98144,47.57287478,-122.3145282,1590,3000,497836.5491352362
2687,3,2.0,1390,2688,1.5,0,5,0,1915,0,98117,47.6783229,-122.3663382,1440,2900,527448.2919101514
2688,3,2.5,2180,9722,2.0,0,3,0,1994,0,98056,47.52695149,-122.1734268,2440,9722,510620.68530687643
2689,3,2.5,2580,4636,2.0,0,3,0,2006,0,98074,47.62009611,-122.0248798,2480,4500,658003.9019994617
2690,3,1.0,1180,6050,1.0,0,3,360,1944,0,98178,47.49445596,-122.2486888,1070,6050,219721.45287054972
2691,4,3.5,2490,18042,2.0,0,3,0,2003,0,98070,47.41613557,-122.4408563,1960,21107,538491.2139006439
2692,5,4.0,3310,8400,2.0,0,3,0,2000,0,98033,47.69141458,-122.2142449,3430,8400,947860.028361114
2693,3,3.5,2514,1559,2.0,0,3,490,2007,0,98034,47.70439935,-122.2094928,2090,10454,658065.918775475
2694,3,2.5,1990,3478,2.0,0,3,470,1990,0,98199,47.63609359,-122.3985917,1710,6157,693194.3534672697
2695,3,1.75,1670,8511,1.0,0,3,330,1985,0,98001,47.32568071,-122.2755578,1580,7218,254527.04335550204
2696,3,1.75,1530,8000,2.0,0,3,0,1978,0,98052,47.69706984,-122.1300339,1530,7500,445638.178482886
2697,4,2.75,2250,5700,1.0,0,3,1050,1951,0,98109,47.64063132,-122.3440808,1720,3850,696289.4436891301
2698,4,2.75,3120,7644,2.0,0,3,0,2010,0,98065,47.5156189,-121.8840732,2980,6050,613590.9667405753
2699,3,2.5,2810,4607,2.0,0,3,0,2004,0,98011,47.77345317,-122.2266995,2540,4871,529027.4748590124
2700,2,1.0,1040,7200,1.0,0,4,0,1955,0,98033,47.68231203,-122.2026791,1640,7200,548443.1280724177
2701,1,1.0,550,16345,1.0,0,3,0,1945,0,98106,47.51813355,-122.3393237,1100,9240,208341.9036614174
2702,4,2.25,3500,13875,1.0,0,4,1670,1938,0,98146,47.50829151,-122.3882301,2960,15000,1001157.7762075182
2703,3,1.5,1270,1443,3.0,0,3,0,2007,0,98115,47.69895249,-122.3170909,1270,1413,392005.57378533063
2704,4,2.5,2440,7491,2.0,0,4,0,1988,0,98029,47.56097943,-122.019408,2490,8580,672903.5522236082
2705,3,1.75,1080,1306,1.0,0,3,500,1954,2003,98199,47.66012335,-122.3998213,1440,2225,414986.199000352
2706,4,1.75,1990,18900,2.0,0,4,120,1929,0,98168,47.51309911,-122.31299,1710,12400,345545.51110468653
2707,3,1.5,2240,5300,1.0,0,5,1120,1955,0,98117,47.69271375,-122.3945382,1740,7110,626462.5696665117
2708,3,1.0,890,7110,1.0,0,3,0,1957,0,98178,47.49707169,-122.2606593,1100,8375,195144.19977421992
2709,3,1.75,2140,6000,1.0,0,3,1070,1948,0,98117,47.69130384,-122.366416,1240,4650,526576.5296960634
2710,2,1.0,840,4239,1.0,0,3,0,1948,0,98126,47.53189399,-122.3816019,1120,4494,326658.6483266503
2711,3,2.5,1570,5113,1.0,0,3,480,1996,0,98001,47.33265187,-122.2897665,1570,5150,247315.90814382312
2712,4,1.75,1960,7950,1.0,0,4,0,1967,0,98023,47.31087455,-122.377249,1960,8400,264277.566668213
2713,2,1.0,900,4397,1.0,0,3,0,1918,0,98055,47.48512094,-122.2047437,1430,4500,214212.48198586414
2714,3,1.0,1500,6600,1.0,0,2,0,1970,0,98168,47.4844741,-122.3296205,1730,6600,249287.69527720488
2715,3,2.5,2880,36820,2.0,0,3,0,1992,0,98077,47.76598119,-122.0440669,3190,36820,692695.7222052333
2716,5,3.5,7350,12231,2.0,0,3,2600,2001,0,98065,47.53734516,-121.8647846,5380,12587,776830.6845609986
2717,3,2.5,2605,2216,2.0,0,3,515,1979,0,98033,47.65356566,-122.2025788,2605,2300,863687.1982549015
2718,4,2.5,2390,4639,2.0,0,3,0,2006,0,98038,47.35267053,-121.9992568,2390,4521,359442.44747902383
2719,3,3.25,1470,1152,3.0,0,3,0,2003,0,98103,47.65159144,-122.3367657,1470,1506,551519.31300039
2720,3,2.5,1810,3930,2.0,0,3,0,2008,0,98053,47.71685684,-122.0203115,1560,5100,505426.40095353266
2721,3,1.75,1650,8254,1.0,0,5,590,1951,0,98155,47.75956512,-122.3044317,2280,9450,436444.7179328612
2722,5,1.5,1720,5000,1.5,0,3,0,1915,0,98103,47.66266453,-122.355001,1720,5000,643023.8128916093
2723,2,1.0,1400,4500,1.0,0,3,500,1922,0,98055,47.48659341,-122.2190903,1400,5500,251351.82320560951
2724,5,5.0,4930,14649,2.0,0,3,770,2000,0,98040,47.58292211,-122.2469904,3030,8479,1125031.5954524688
2725,4,2.0,2380,10800,2.0,0,3,0,1925,0,98118,47.56815837,-122.2748369,2112,6600,664827.9776580082
2726,3,1.0,950,7620,1.0,0,3,0,1954,0,98106,47.51783679,-122.3464323,1260,7620,232763.4583105242
2727,5,1.5,1940,10202,1.5,0,4,0,1940,0,98125,47.72133566,-122.3103837,1900,8000,476961.86527973536
2728,4,3.0,2630,5772,2.0,0,3,0,2006,0,98052,47.6952081,-122.1327071,3460,6158,761036.4135705158
2729,3,2.5,2393,4788,2.0,0,3,0,2012,0,98055,47.45168926,-122.2039529,2439,5477,429833.4322820802
2730,3,2.5,2260,3640,2.0,0,3,0,1994,0,98072,47.73555937,-122.156582,2350,3710,492871.161464339
2731,5,3.25,3160,5000,2.0,0,3,980,2005,0,98199,47.64640242,-122.4051131,3160,5746,1059853.0840398753
2732,3,1.75,2080,5969,1.0,0,3,1000,1971,0,98108,47.54743608,-122.2954379,2090,5500,399964.64509441005
2733,4,3.25,3960,16224,2.0,0,3,860,1938,0,98105,47.67013871,-122.2591966,3960,15050,1058396.9968388483
2734,3,2.5,2390,9157,2.0,0,3,0,1984,0,98052,47.66165371,-122.1502523,2360,8250,686446.8912231841
2735,3,1.75,1840,7350,1.0,0,3,530,1976,0,98034,47.70892479,-122.2302216,1860,7000,481679.70647114475
2736,3,1.75,1350,8737,1.0,0,3,0,1966,0,98188,47.43775516,-122.2794535,1600,8928,238070.31509277548
2737,4,3.5,3650,57538,2.0,0,3,0,1996,0,98077,47.77114148,-122.041407,3730,56257,821281.3550719544
2738,4,3.0,4480,42717,2.0,0,3,0,1987,0,98077,47.77110849,-122.0883927,3140,41632,829899.532294452
2739,4,2.5,2090,6906,2.0,0,4,0,1992,0,98029,47.57179978,-121.9958029,2090,6370,575180.6218730715
2740,3,1.0,810,7000,1.0,0,3,0,1968,0,98052,47.65913832,-122.1342366,1820,7589,352569.90341962205
2741,3,2.25,1640,12000,1.0,0,3,460,1967,0,98008,47.62521121,-122.1039338,1620,12000,469809.53275130165
2742,3,2.5,1580,6065,2.0,0,3,0,1985,0,98029,47.5691766,-122.020673,1770,6700,462121.3199792037
2743,3,1.5,1800,6250,1.0,0,3,380,1947,0,98116,47.57782275,-122.3889796,1800,5625,571299.0581779769
2744,3,2.5,1590,9736,2.0,0,3,0,1985,0,98001,47.32997565,-122.278412,1580,7500,253331.81533426672
2745,3,1.75,1440,4000,1.0,0,4,390,1979,0,98106,47.53286742,-122.35358,1560,4000,311582.5475380467
2746,3,2.0,1490,7431,1.0,0,4,0,1966,0,98052,47.66972675,-122.1617122,1700,7725,471671.16052056884
2747,4,2.0,1540,5110,1.0,0,3,0,1957,0,98118,47.51642732,-122.268492,1540,5110,251361.22544107473
2748,3,1.0,1520,10798,1.0,0,3,0,1953,0,98028,47.76350249,-122.2623047,1670,9876,362990.2298142021
2749,4,5.75,7220,223462,2.0,0,3,1000,2000,0,98053,47.70974759,-122.0131269,2680,7593,830514.8388030082
2750,3,2.0,1740,18000,1.0,0,3,510,1989,0,98028,47.73966691,-122.2420083,1740,11250,429564.59033713106
2751,4,2.5,2120,3640,2.0,0,3,0,2005,0,98029,47.55210477,-121.9962318,2190,3640,565653.3390100258
2752,5,2.75,2530,9375,1.0,0,5,1000,1966,0,98030,47.37376633,-122.2144388,2250,8200,364134.2765780544
2753,3,2.0,2130,4000,2.0,0,3,0,1908,0,98115,47.67410604,-122.32311,2010,4000,701175.1191700803
2754,3,2.5,1590,3381,2.0,0,3,0,2000,0,98019,47.73440731,-121.9856181,1820,3383,341538.47993697564
2755,4,2.25,3010,12202,1.0,0,4,0,1959,0,98005,47.63868696,-122.1739564,2480,10143,835162.8954959381
2756,2,2.5,1330,1249,3.0,0,3,0,2004,0,98105,47.66680159,-122.2850866,1430,1328,508556.2856270117
2757,4,3.5,3420,33106,2.0,0,3,0,2004,0,98010,47.3554337,-121.9860581,3420,36590,634197.5546802774
2758,2,2.0,1900,7740,1.0,0,4,750,1923,0,98126,47.52269838,-122.3715675,1140,7740,411006.7999286987
2759,3,1.0,1220,4800,1.0,0,3,0,1901,0,98122,47.61013863,-122.3066406,1200,4800,454737.7792774818
2760,5,2.5,3580,8921,2.0,0,3,0,2000,0,98033,47.69304362,-122.202348,2710,9308,916759.7841552452
2761,5,2.75,3710,13874,1.5,0,4,1370,1977,0,98006,47.56859721,-122.1542143,3370,13874,1011493.4997221446
2762,2,1.0,930,8665,1.0,0,4,0,1938,0,98168,47.48223515,-122.3176885,1630,12375,213295.90231728335
2763,3,2.0,1870,3378,1.0,0,3,750,1913,0,98136,47.53714465,-122.3926329,1870,1872,511760.95539897075
2764,4,2.5,1770,8155,1.5,0,4,0,1970,1993,98034,47.7190394,-122.1731726,1460,7360,435402.936343694
2765,3,1.75,2080,5687,1.5,0,4,0,1924,0,98144,47.57764442,-122.2890118,2300,5995,692342.0672421103
2766,4,3.5,2860,2199,3.0,0,3,0,2013,0,98102,47.62615809,-122.3230585,1990,1378,1099940.887075068
2767,3,1.0,1350,3090,1.5,0,5,0,1914,0,98103,47.68202834,-122.3481352,1350,3090,524550.8683821533
2768,4,2.5,3190,14565,2.0,0,3,0,1990,0,98077,47.71303539,-122.0721101,3420,20475,822588.8588754262
2769,5,4.0,2900,9779,2.0,0,4,950,1937,0,98168,47.50034586,-122.305597,1360,8000,349795.17316062
2770,3,2.0,2300,5000,1.0,0,4,1150,1938,0,98199,47.65208929,-122.4126633,2300,5000,796254.0056225988
2771,2,1.0,1110,3943,1.0,0,5,370,1916,0,98109,47.64360012,-122.3520718,1590,4311,614430.1079462821
2772,4,3.25,2850,4100,2.0,0,3,1030,1908,2003,98122,47.6146546,-122.2850592,2130,4200,844732.9902446386
2773,4,2.75,2640,9000,2.0,0,3,0,1990,0,98052,47.64814674,-122.125102,2980,9137,740720.5343913201
2774,5,2.5,2560,46786,2.0,0,3,0,1995,0,98019,47.71253572,-121.9145731,2430,46929,528628.7284104062
2775,3,2.75,1120,881,3.0,0,3,0,1999,0,98103,47.69140648,-122.3429994,1120,1087,330230.65506933484
2776,4,2.75,5470,18200,2.0,1,3,1740,1992,0,98118,47.53155047,-122.2634943,3620,15100,1029640.15906085
2777,2,1.75,1760,4400,1.0,0,4,880,1930,0,98103,47.65004617,-122.3398989,1330,4180,699926.0983981953
2778,1,1.0,800,16306,1.0,0,2,120,1931,0,98168,47.49159977,-122.307679,1270,8666,171181.02889959357
2779,2,2.0,1494,19271,2.0,1,3,0,1943,1997,98070,47.47282613,-122.4969694,1494,43583,353030.6275478163
2780,4,1.75,1990,23200,1.0,0,4,0,1976,0,98059,47.48603619,-122.1292732,1950,17040,375950.35429361503
2781,3,2.5,3370,14402,2.0,0,3,0,2004,0,98045,47.50077172,-121.7762469,3330,9691,552771.1379198387
2782,4,1.75,2560,8270,1.0,0,3,1080,1979,0,98072,47.75715311,-122.1467228,2320,8450,484426.5825088959
2783,4,2.5,2963,5797,2.0,0,3,0,2006,0,98030,47.38308299,-122.1848274,2665,6119,367138.3128681457
2784,4,2.75,2600,5390,1.0,0,4,1300,1960,0,98199,47.63824277,-122.3974191,2550,5600,908607.3112392337
2785,4,2.5,3170,32430,2.5,0,3,0,1989,0,98053,47.69033853,-122.0556451,3360,35610,812511.2939373171
2786,5,2.5,2890,5110,2.0,0,3,0,2003,0,98029,47.54533622,-121.9953927,3010,5110,734687.0991318095
2787,2,2.0,1030,21712,1.0,0,4,0,1938,0,98168,47.4904622,-122.3306268,1790,9199,247417.73627665275
2788,4,2.25,2820,16770,1.0,0,4,900,1966,0,98023,47.31861221,-122.3644428,2320,13850,375688.87329619925
2789,3,1.0,1360,5840,1.0,0,4,0,1953,0,98056,47.4944609,-122.1663487,1250,6708,258092.30052316544
2790,4,2.5,2690,32780,2.0,0,3,0,1998,0,98014,47.66117795,-121.9550773,2840,36555,609140.961703527
2791,3,3.25,1290,1230,2.0,0,3,200,2008,0,98119,47.63667743,-122.369513,1710,1797,540937.4777337871
2792,2,1.0,880,3200,1.0,0,3,0,1910,1970,98199,47.65747859,-122.4015163,1880,6000,410651.0925425102
2793,4,2.75,2840,8800,2.0,0,3,0,2008,0,98033,47.70286655,-122.1708884,1840,7700,763988.6165544295
2794,2,1.0,1030,12350,1.5,0,3,0,1942,0,98115,47.6983663,-122.323694,1790,6900,404747.1418962557
2795,3,2.25,2040,130680,2.0,0,3,0,1977,0,98072,47.75843552,-122.1363546,3080,39630,554972.7100517694
2796,4,2.5,2170,9600,1.0,0,3,710,1980,0,98052,47.67890955,-122.1160334,1940,8400,548924.7892308293
2797,2,1.0,860,8308,1.0,0,4,0,1948,0,98146,47.50750379,-122.377487,1310,8308,313359.96841166413
2798,3,2.0,1550,6394,1.5,0,5,0,1918,0,98126,47.52219474,-122.3790497,1440,6387,444678.32215804537
2799,3,2.0,1370,8336,1.0,0,5,0,1964,0,98133,47.74583621,-122.3309768,1770,7288,368124.67339497263
2800,3,1.0,1320,7076,1.0,0,4,0,1959,0,98008,47.61313956,-122.122527,1510,9000,434221.89288779045
2801,3,1.0,1130,12500,1.5,0,3,0,1954,0,98118,47.54908354,-122.2682348,2280,8750,430114.7872989819
2802,3,2.75,3470,9610,3.0,1,3,0,1989,2000,98034,47.72054069,-122.260208,4130,11875,807393.0993139136
2803,4,2.0,2120,4000,1.5,0,4,400,1927,0,98117,47.68802812,-122.3829554,1760,4000,619258.4957852135
2804,2,1.75,1460,426450,1.0,0,5,500,1966,0,98022,47.20787436,-121.967007,1810,17350,247914.35703049428
2805,4,3.0,5370,69848,2.0,0,3,1870,2005,0,98042,47.31655636,-122.0463699,4443,94403,666439.9999291402
2806,3,2.75,1990,19991,1.0,0,3,650,1977,0,98072,47.74338958,-122.1064049,1750,9775,443503.1639748117
2807,4,2.5,2220,4720,2.0,0,3,0,1998,0,98038,47.35412029,-122.0237346,2090,4717,347570.05784477835
2808,4,1.75,2120,9706,1.0,0,3,750,1965,0,98168,47.49385114,-122.2974328,1730,11337,258311.04162152004
2809,3,2.25,1560,12000,1.0,0,4,450,1968,0,98034,47.72560352,-122.1657157,2190,4612,427473.5097147909
2810,4,2.75,2020,10720,1.0,0,4,600,1976,0,98052,47.63727463,-122.1043445,2190,10164,566938.8807247648
2811,4,2.75,3100,10245,2.0,0,3,0,1999,0,98052,47.68581356,-122.1070653,3140,9028,830167.8826671483
2812,3,1.0,1370,6001,1.0,0,5,140,1944,0,98108,47.56456084,-122.3170085,1370,5520,408584.23034431215
2813,4,1.75,1320,7694,1.0,0,3,0,1928,1972,98148,47.42974457,-122.3254221,1620,8468,238036.59673999035
2814,4,1.75,1680,15084,1.0,0,4,840,1979,0,98014,47.68951419,-121.912249,1800,15092,335610.3528989661
2815,4,4.0,4050,9517,2.0,0,3,690,1990,0,98040,47.5769299,-122.2145796,3330,9436,1112426.88020946
2816,3,3.5,2480,3200,2.0,0,3,0,2010,0,98144,47.5950965,-122.3069687,1980,3200,727354.1603055263
2817,2,2.0,1100,3000,1.5,0,3,0,1912,2005,98117,47.67971659,-122.3620479,1390,4000,490434.1220351265
2818,4,2.75,2720,4000,1.5,0,5,880,1928,0,98117,47.67969787,-122.3587376,1600,4000,817204.2207894037
2819,3,1.5,1220,3286,2.0,0,3,0,1982,0,98033,47.71682079,-122.1893181,1220,2640,319928.80326092034
2820,4,2.5,1620,5280,2.0,0,4,0,1924,1971,98146,47.51317218,-122.3842028,1590,5280,450935.4158509928
2821,4,2.5,2570,22215,2.0,0,5,0,1958,0,98059,47.48330581,-122.1568236,2460,6533,486097.40308831003
2822,4,3.75,3370,6766,2.0,0,3,0,2005,0,98052,47.70633775,-122.1061417,3530,6766,829887.7667909497
2823,3,3.0,1970,24318,1.0,0,3,0,2010,0,98028,47.76508178,-122.24609,2150,14695,553182.5414257414
2824,4,2.5,2038,7643,2.0,0,3,0,2011,0,98092,47.32961654,-122.1799359,2634,6824,330656.0490309865
2825,5,2.25,1780,7245,1.0,0,4,450,1976,0,98052,47.69457425,-122.1195169,1780,7653,500155.79607556213
2826,5,3.0,2460,7240,1.0,0,3,620,1991,0,98006,47.54858376,-122.1887261,2530,7885,692409.428712516
2827,4,2.25,2130,7172,2.0,0,4,0,1964,0,98008,47.62714553,-122.1124455,1910,7653,543425.6246367552
2828,3,2.5,1800,2791,2.0,0,3,0,2011,0,98126,47.54417065,-122.3706239,1580,2617,398668.46674005716
2829,3,2.25,1790,7500,1.0,0,3,400,1973,0,98034,47.73208894,-122.1979938,1940,7192,424503.4476455797
2830,4,1.75,2200,8100,1.5,0,5,800,1942,0,98168,47.49454134,-122.303095,1520,8100,281192.1271523221
2831,2,1.0,960,8153,1.0,0,3,0,1947,0,98155,47.73413376,-122.2995013,1160,8199,290741.3114535054
2832,3,2.25,1715,6819,2.0,0,3,0,1995,0,98003,47.30972002,-122.3270486,2238,6819,287499.58878114464
2833,2,1.0,1800,5182,1.0,0,3,900,1942,0,98108,47.55077672,-122.3004162,1570,5876,326088.3771783259
2834,3,2.25,2560,41346,2.0,0,3,0,1986,0,98027,47.48709034,-122.0652809,3040,35395,554886.0581257324
2835,4,2.0,1710,4178,1.5,0,4,0,1926,0,98112,47.63731685,-122.3002935,1760,4178,740113.3134903241
2836,3,1.5,1280,4366,2.0,0,4,0,1985,0,98002,47.33497928,-122.2153471,1280,4366,219797.2987221676
2837,4,2.5,2230,5970,2.0,0,4,0,2002,0,98042,47.3745207,-122.1313475,1970,4919,326280.05498449894
2838,4,2.5,2210,9427,2.0,0,3,0,1999,0,98148,47.43232436,-122.3273942,1770,8770,363233.4448127767
2839,2,1.0,1040,13920,1.0,0,3,0,1973,0,98198,47.37561599,-122.3062517,1100,7575,209437.2973193409
2840,2,1.5,870,747,2.0,0,3,70,2004,0,98103,47.69670464,-122.341632,1710,1280,313345.88418903423
2841,4,2.5,1954,5075,2.0,0,3,0,2007,0,98001,47.26057631,-122.2528134,1934,5000,267989.2420848905
2842,5,1.75,2330,6000,1.5,0,3,250,1937,0,98199,47.64611186,-122.3919041,2150,6000,733925.5462187013
2843,2,1.0,1250,5880,1.0,0,3,350,1948,0,98117,47.69079144,-122.390716,1520,5020,503027.85485328303
2844,4,2.5,2280,4534,2.0,0,3,0,2003,0,98075,47.59015667,-122.017931,2246,4534,585564.4100934096
2845,3,2.5,1810,7350,1.0,0,3,500,1984,0,98058,47.44339779,-122.1252377,2240,7350,343549.07242500206
2846,3,2.5,1450,3748,2.0,0,3,0,2004,0,98065,47.53201549,-121.8502068,1970,3748,371487.54453964427
2847,3,2.5,1580,8541,2.0,0,3,0,1990,0,98001,47.33341351,-122.2886699,1640,7542,258600.6450889584
2848,3,1.75,2120,10875,1.0,0,3,580,1977,0,98146,47.50404102,-122.3816169,2460,11760,615734.4892688422
2849,4,2.5,2050,3784,2.0,0,3,0,2001,0,98034,47.71889205,-122.1811599,2050,3366,505985.9594855594
2850,3,2.5,1300,10484,2.0,0,3,0,1983,0,98028,47.77680396,-122.2684935,1380,7868,303733.44657033985
2851,3,1.0,1080,5250,1.0,0,4,0,1947,0,98133,47.73089118,-122.3355944,1100,5250,302292.01217412285
2852,3,2.5,2560,9182,2.0,0,3,0,1993,0,98027,47.53612267,-122.050846,2800,8784,688866.4929822586
2853,4,1.5,1550,5053,1.0,0,4,370,1963,0,98118,47.54993054,-122.2738267,1450,5639,383794.30330983136
2854,4,2.5,2800,6567,2.0,0,3,0,2006,0,98038,47.3555389,-122.002027,3400,5900,467718.86417552014
2855,3,2.5,2594,4455,2.0,0,3,0,2012,0,98001,47.30542261,-122.276112,2981,4950,371455.87078017154
2856,3,1.5,1630,9282,1.0,0,4,0,1963,0,98022,47.20212149,-122.0024179,1420,9282,243402.55773393562
2857,8,3.0,3840,15990,1.0,0,3,1310,1961,0,98034,47.71113077,-122.2109881,1380,8172,653232.8524287804
2858,4,2.5,2290,4450,2.0,0,3,0,2004,0,98072,47.73850381,-122.1693658,2570,5096,507922.1264213081
2859,4,2.0,3740,32417,2.0,0,3,0,2000,0,98053,47.67277883,-122.0119377,3180,32417,871473.6542156079
2860,3,1.75,1610,7392,1.0,0,4,0,1964,0,98001,47.34127756,-122.2804916,1450,7392,234660.99158847108
2861,3,1.5,1250,7200,1.0,0,4,0,1978,0,98032,47.36780556,-122.2820823,1250,7560,222867.5929840063
2862,3,2.5,2100,3574,2.0,0,3,410,2005,0,98019,47.74533878,-121.9841236,1970,2962,399422.74777247314
2863,3,1.5,1220,8345,1.5,0,3,0,1931,0,98178,47.50384901,-122.2660754,1880,10169,221699.79391035595
2864,4,3.75,3070,5850,2.0,0,5,670,1927,0,98112,47.63297409,-122.2830045,2940,5573,1139054.7956774621
2865,3,1.0,1840,10178,1.0,0,3,800,1960,0,98198,47.39793629,-122.3169127,2040,10660,279882.649565467
2866,4,4.0,3200,7708,2.0,0,3,0,2004,0,98075,47.58159095,-121.9702679,3480,7944,750378.7308432874
2867,3,1.0,1010,7560,1.0,0,3,0,1958,0,98058,47.44974697,-122.1761689,1170,7560,215803.31087247562
2868,4,1.0,1860,4736,1.5,0,1,0,1901,0,98112,47.62506592,-122.3001197,1800,4000,691722.4879328207
2869,4,3.0,2020,6000,1.0,0,3,800,1968,2015,98199,47.65631741,-122.4005157,1400,6000,651323.9535365154
2870,3,1.0,1400,9000,1.0,0,5,0,1959,0,98059,47.5022484,-122.1448475,1440,8400,301593.97237287345
2871,2,1.0,770,5680,1.0,0,4,0,1929,0,98117,47.69510123,-122.3664137,1170,5514,390063.3691543994
2872,6,3.0,3870,43787,2.0,0,3,1170,1976,0,98077,47.76415946,-122.0976518,2600,35381,691782.6966465553
2873,3,2.5,2350,3750,2.0,0,3,610,2003,0,98117,47.67666007,-122.3648211,1590,4700,721261.9920586272
2874,3,2.25,2130,8801,1.0,0,3,760,1976,0,98155,47.74615,-122.2904476,2820,8801,508773.2827501988
2875,3,1.75,1420,7200,1.0,0,3,420,1979,0,98146,47.5069091,-122.3674975,1550,8640,295622.00787246716
2876,4,2.75,3140,7258,2.0,0,3,0,2006,0,98034,47.70635023,-122.2321199,2990,13600,805532.0980094312
2877,4,3.0,2200,10800,1.0,0,3,0,1960,0,98058,47.4475944,-122.1689805,1430,10800,281407.1424955176
2878,3,2.5,1750,2150,2.5,0,3,520,1900,2014,98122,47.60366276,-122.3106738,1410,3300,454413.8416374086
2879,4,3.25,3830,10005,2.0,0,3,0,2001,0,98075,47.5952542,-122.0393085,2555,5204,726604.6131670979
2880,3,1.5,1780,214315,1.0,0,3,0,1954,0,98077,47.76313419,-122.0279797,2740,133419,471157.423831439
2881,5,3.5,3450,28324,1.0,0,5,1100,1972,0,98033,47.69909506,-122.1963531,2640,14978,876365.4889946033
2882,4,2.0,1610,6650,1.0,0,3,0,1989,0,98023,47.30846578,-122.3577605,1960,6650,243213.94706361069
2883,3,2.25,1400,11400,2.0,0,3,0,1984,0,98028,47.74280962,-122.231013,2180,9248,372607.50150845305
2884,2,1.0,1020,9200,1.0,0,3,0,1978,0,98045,47.44611931,-121.7689621,1520,9600,219763.84943954786
2885,2,1.0,1260,4000,1.0,0,3,260,1940,0,98117,47.68979504,-122.3835719,1780,4000,490971.8625544897
2886,3,1.0,1480,7469,1.5,0,3,360,1940,0,98168,47.50481378,-122.3008733,1460,7379,222933.48002125602
2887,3,3.25,3310,5000,2.0,0,3,0,2006,0,98029,47.55577816,-122.0013395,2670,4907,746642.8627269104
2888,3,2.25,1358,1204,3.0,0,3,0,2007,0,98133,47.70543043,-122.3457733,1358,1196,330807.9871008033
2889,3,1.75,1890,13860,1.0,0,5,0,1966,0,98042,47.41557873,-122.1487779,1500,14536,295806.10096497333
2890,4,2.5,2790,230868,2.0,0,3,0,1989,0,98077,47.7647197,-122.0192643,1590,217800,620155.1642020968
2891,3,1.0,1440,8287,1.5,0,4,0,1928,0,98155,47.74382955,-122.3154514,1330,8285,345517.6218002831
2892,5,2.5,3050,13212,1.0,0,4,1460,1975,0,98006,47.55957896,-122.1416664,2550,10826,800647.7487161376
2893,3,3.25,4160,35153,3.0,0,3,470,2001,0,98040,47.57486054,-122.2143518,3290,11533,1177770.4720886548
2894,3,1.5,1850,10572,1.0,0,4,0,1953,0,98004,47.61937778,-122.2082584,3030,12752,983707.2786572125
2895,5,3.25,4290,7019,2.5,0,4,700,1927,0,98112,47.6438937,-122.3023521,1920,4000,930622.0768579198
2896,1,1.0,550,1279,2.0,0,3,0,2008,0,98122,47.61600714,-122.3137277,1460,1385,404614.2745379839
